Blue Mastery 1,Blue Mastery 2,Blue Mastery 3,Blue Mastery 4,Blue Mastery 5,Blue Masteries Avg,Blue Masteries Median,Blue Masteries Kurtorsis,Blue Masteries Skewness,Blue Masteries Std,Blue Masteries Variance,Blue Winrate 1,Blue Winrate 2,Blue Winrate 3,Blue Winrate 4,Blue Winrate 5,Blue Winrates Avg,Blue Winrates Median,Blue Winrates Kurtorsis,Blue Winrates Skewness,Blue Winrates Std,Blue Winrates Variance,Red Mastery 1,Red Mastery 2,Red Mastery 3,Red Mastery 4,Red Mastery 5,Red Masteries Avg,Red Masteries Median,Red Masteries Kurtorsis,Red Masteries Skewness,Red Masteries Std,Red Masteries Variance,Red Winrate 1,Red Winrate 2,Red Winrate 3,Red Winrate 4,Red Winrate 5,Red Winrates Avg,Red Winrates Median,Red Winrates Kurtorsis,Red Winrates Skewness,Red Winrates Std,Red Winrates Variance,Blue Won
1266,5471,46664,112804,32304,39701.8,32304.0,1.7999171968347962,1.3438575510532818,40239.75573683319,1619237941.7599998,0.5,0.2727272727272727,0.3846153846153847,0.4642857142857143,0.5625,0.4368256743256744,0.4642857142857143,-0.07331182188070784,-0.6827989193830802,0.10019309867599854,0.010038657022298381,77339,30691,46369,88122,7056,49915.4,46369.0,-1.676378974674017,-0.10717691917561052,29768.711081267866,886176159.4400002,0.6666666666666665,0.375,0.5357142857142857,0.4615384615384615,0.4,0.48778388278388274,0.4615384615384615,0.1479132649889081,0.9468254014348881,0.10527241834735078,0.011082282064699637,0
2466,3902,861,155776,175850,67771.0,3902.0,-3.1666288089909678,0.6363453880096737,80308.02021218055,6449378110.4,1.0,0.6,1.0,0.6272727272727273,0.440625,0.7335795454545455,0.6272727272727273,-2.5803658340826474,0.232766289996061,0.22668335512722484,0.051385343491735534,71316,12626,252103,583031,80480,199911.2,80480.0,2.0279149831840453,1.53325087698894,207548.08998147876,43076209654.96,0.36363636363636365,0.12727272727272726,0.5456989247311828,0.44852941176470584,0.33333333333333326,0.36369415214766254,0.36363636363636365,1.0592909165081332,-0.7270046102238545,0.13938409616305103,0.019427926263190655,1
9878,13656,132585,489356,79007,144896.4,79007.0,3.708991761473186,1.8925653545148733,178100.7639316575,31719882113.039997,0.4444444444444444,0.7222222222222221,0.40625,0.5139240506329114,0.5555555555555556,0.5284792545710267,0.5139240506329114,1.1992036982906047,1.0912453620416231,0.10998468760420849,0.012096631507395332,30726,97149,132923,7703,119,53724.0,30726.0,-2.0222810256492103,0.6563305396992857,52304.01264912664,2735709739.2,0.5106382978723404,0.4146341463414634,0.47368421052631576,0.5,0.0,0.3797913309480239,0.47368421052631576,4.3846751552115535,-2.0775953801274474,0.19279128743377227,0.0371684805103714,1
53232,38853,30159,9955,13145,29068.8,30159.0,-1.5136960908936115,0.2863533302853025,16122.556229084767,259936819.35999998,0.46938775510204084,0.641025641025641,0.5714285714285714,0.2857142857142857,0.2222222222222222,0.43795569509855226,0.46938775510204084,-2.390886879443466,-0.19868402171995375,0.1610954773426568,0.025951752820258456,46944,41785,69161,17084,46749,44344.6,46749.0,1.8114712785632427,-0.3232134830268469,16601.708304870313,275616718.64,0.6,0.46875,0.52,0.45454545454545453,0.5714285714285714,0.5229448051948052,0.52,-2.3686445845290223,0.15324514502829822,0.056413471071487996,0.0031824797183336133,0
22160,5142,504079,7599,2250,108246.0,7599.0,4.975678586809801,2.2294294228449325,198035.33458754272,39217993745.2,0.625,0.6666666666666665,0.4975124378109453,1.0,1.0,0.7578358208955224,0.6666666666666665,-2.676801559502917,0.2633948242583624,0.20543242833549075,0.04220248261181654,26552,24440,6809,2703,144534,41007.6,24440.0,4.377642828442065,2.059597526427283,52607.89268009126,2767590372.24,0.4090909090909091,0.5,0.25,0.0,0.16666666666666663,0.26515151515151514,0.25,-1.017290224913495,-0.1980856267151753,0.1766955119650091,0.031221303948576678,1
4655,9553,4688,27741,6900,10707.4,6900.0,4.130901197089955,2.009716358119111,8704.449266897935,75767437.03999999,0.5,0.4444444444444444,0.3076923076923077,0.35294117647058826,0.125,0.34601558572146807,0.35294117647058826,0.6778338097330128,-0.8589897712761683,0.12943258217940212,0.01675279332962768,14469,375024,4416,12308,52828,91809.0,14469.0,4.712208232237794,2.1618702028115533,142597.10770979893,20333935127.2,0.25,0.5863095238095238,1.0,0.5,0.5,0.5672619047619047,0.5,2.2347287722861013,0.9971573455873567,0.2438559061163904,0.05946570294784581,0
16940,6304,4779,94493,46675,33838.2,16940.0,1.0894648071818214,1.3444135591997612,33858.25345406936,1146381326.9599998,0.7142857142857143,0.4615384615384615,0.3125,0.4516129032258064,0.4727272727272727,0.48253287035545095,0.4615384615384615,2.5205009696050897,1.0236702668524524,0.1297023646544638,0.0168227033969595,2728,48705,151234,1178,3967,41562.4,3967.0,2.961958803393486,1.7746876270263325,57673.73937798728,3326260213.8400006,0.4,0.5,0.5130890052356021,1.0,1.0,0.6826178010471204,0.5130890052356021,-3.1481594974434364,0.5035858359617269,0.2620782386088663,0.06868500315232587,0
9664,398713,23205,163210,47029,128364.2,47029.0,2.147451356143919,1.5852743744097189,145647.7346358672,21213262604.559994,0.5,0.4086021505376344,0.0,0.5771428571428572,0.4878048780487805,0.3947099771458544,0.4878048780487805,3.708700809658083,-1.8642321205037389,0.20446191025752505,0.04180467274615623,2747,2179,201745,49721,698706,191019.6,49721.0,3.39335255263794,1.8537423300054194,264171.5932613498,69786630686.24,0.33333333333333326,1.0,0.4761904761904761,0.5357142857142857,0.5,0.569047619047619,0.5,3.517767631469745,1.6948084824907308,0.22617794451500797,0.05115646258503402,0
95753,17953,3051,45682,2941,33076.0,17953.0,1.1395122272527916,1.3233117378650598,35001.83293486214,1225128308.8,0.5402298850574713,0.3793103448275862,0.2857142857142857,0.640625,0.5,0.4691759031198687,0.5,-0.9781300399107282,-0.22922671554101245,0.12419949254882942,0.015425513949386734,25991,92388,2964,16209,2023,27915.0,16209.0,3.6049324169300974,1.8620439932030397,33437.846838575,1118089601.2,0.5405405405405406,0.6511627906976745,0.75,0.631578947368421,1.0,0.7146564557213273,0.6511627906976745,1.9164423489494116,1.3119493771099058,0.15742920580070224,0.024783954839039862,0
32953,46610,62899,12124,2647,31446.6,32953.0,-1.6741206320176922,0.09782949781032348,22019.224496789164,484846247.44000006,0.725,0.5657894736842105,0.6111111111111112,0.5,0.5,0.5803801169590643,0.5657894736842105,0.523007820125696,1.0244857894862736,0.08365897184190922,0.00699882356964536,6205,158028,48097,3995,7822,44829.4,7822.0,3.361978183272176,1.8579067859916933,58912.546041059875,3470688081.04,0.5454545454545454,0.5093167701863354,0.4090909090909091,0.0,0.35714285714285715,0.3642010163749294,0.4090909090909091,2.7489809939374936,-1.5954145584559924,0.1942260148468257,0.03772374484327936,1
73222,3257,28546,49348,4822,31839.0,28546.0,-1.3918498946589442,0.5162889636939613,26746.25443683657,715362126.4,0.5161290322580645,0.0,0.47368421052631576,0.5540540540540541,0.7142857142857143,0.45163060222482976,0.5161290322580645,3.2027690022868045,-1.565976622826951,0.24003953064366673,0.05761897627163182,7278,12614,259478,171520,5417,91261.4,12614.0,-1.5719726679809913,0.9127962022636837,105210.41146502565,11069230680.640001,1.0,0.3125,0.4603174603174603,0.5076923076923077,1.0,0.6561019536019537,0.5076923076923077,-2.9046745664280693,0.3741502233153833,0.2880802061793059,0.08299020519231141,0
611180,48208,130551,11056,11006,162400.2,48208.0,4.241139343543826,2.0447679007259096,228596.9420778852,52256561927.36,0.5900621118012422,0.5185185185185185,0.5060240963855421,0.4666666666666666,0.42105263157894735,0.5004648049901834,0.5060240963855421,0.4268131499256804,0.31105073182258886,0.05627277693664764,0.0031666254241617025,63984,19649,237965,25706,8428,71146.4,25706.0,4.007844153913176,1.9883766141496666,85475.32408502468,7306031027.440001,0.3,0.75,0.6421052631578948,0.5833333333333334,0.5454545454545454,0.5641786283891548,0.5833333333333334,1.8823919264269033,-1.0392553860356781,0.14907044257969604,0.022221996850906454,0
5623,18526,93486,2091,4370,24819.2,5623.0,4.431686251703029,2.0936862838185024,34807.955236698406,1211593747.7600002,0.5555555555555556,0.5555555555555556,0.8666666666666667,0.5,0.5,0.5955555555555556,0.5555555555555556,4.362650013020797,2.056461580970737,0.13781361541078804,0.018992592592592596,8074,32035,11861,2829,152415,41442.8,11861.0,4.359245990732447,2.0735121216080072,56361.194325173776,3176584225.76,0.4666666666666666,0.46551724137931033,0.625,0.2857142857142857,0.5135135135135135,0.4712823414547552,0.4666666666666666,1.738923621882912,-0.6099756199118431,0.10945559335732112,0.01198052691720324,1
948,7445,151513,167,276393,87293.2,7445.0,-0.2861592509868074,1.1446933931429022,110729.50862782693,12261024080.959997,0,0.5555555555555556,0.48717948717948717,0,0,0.20854700854700856,0.0,-3.1446657641025073,0.640931123590041,0.2563304719176321,0.06570531083351597,28811,9586,9095,64768,5584,23568.8,9586.0,2.1966741669444882,1.6044974491713584,22150.92483306284,490663470.9599999,0.2727272727272727,0.2,0.6666666666666665,0.5,0.4444444444444444,0.4167676767676767,0.4444444444444444,-1.0703170691982145,0.1972658271177914,0.16605962299101965,0.02757579838791958,0
8481,14439,2716,56311,281,16445.6,8481.0,3.8699194171812907,1.931801980993334,20525.630919413903,421301524.64,0.0,0.2127659574468085,0.5,0.5142857142857142,0.0,0.24541033434650456,0.2127659574468085,-3.011678122924626,0.1607903839062913,0.22743262191088975,0.051725597509261735,37809,12506,30348,41538,81677,40775.6,37809.0,2.282157627987612,1.1295960220261871,22760.54312708728,518042323.43999994,0.5660377358490566,0.5,0.6,0.5,0.45323741007194246,0.5238550291841998,0.5,-1.363731815997133,0.2852149184058705,0.05234961372532622,0.002740482057190863,0
6838,36298,40938,95400,20963,40087.4,36298.0,2.3719412711966763,1.3640525365290326,30152.386529759133,909166413.4399999,0.5,0.6333333333333333,0.582089552238806,0.574468085106383,0.33333333333333326,0.524644860802371,0.574468085106383,1.9657717782628588,-1.408173278046173,0.10469278869329396,0.010960580004378698,52393,17135,4162,194405,21722,57963.4,21722.0,3.9548933197341656,1.9691094606795059,70031.88920656075,4904465505.84,0.6190476190476191,0.17647058823529413,0.0,0.5232198142414861,0.5263157894736842,0.3690107621996167,0.5232198142414861,-1.8125706024145067,-0.7519684307466127,0.23844680510718913,0.056856878865825834,1
37645,24416,28957,37414,11583,28003.0,28957.0,0.26677477177164866,-0.9118930637606817,9642.905889823876,92985634.0,0.5,0.5,0.47368421052631576,0.5806451612903226,0.8,0.5708658743633277,0.5,3.146683934305912,1.7914046211535728,0.12007189685248644,0.014417260413754143,51728,763,31683,60391,252571,79427.2,51728.0,4.040619797233511,1.9335295513675463,88967.36824791435,7915192612.959999,0.46938775510204084,0.0,0.42105263157894735,0.49253731343283585,0.48913043478260865,0.37442162697928655,0.46938775510204084,4.622374384000091,-2.138308478799031,0.1889412590221996,0.03569879936089392,1
62746,43132,23227,15129,23053,33457.4,23227.0,-0.1792675761556466,1.0139300658440875,17322.025546684778,300052569.0400001,0.4390243902439025,0.5,0.5909090909090909,0.5882352941176471,0.5555555555555556,0.5347448661652392,0.5555555555555556,-0.6654300446288297,-0.8860188561046498,0.057997148295338516,0.0033636692103914873,4616,6409,4506,30320,4477,10065.6,4616.0,4.893905980966693,2.208077906261627,10153.336251695795,103090237.04,0.33333333333333326,0.0,0.5,0.2857142857142857,0.16666666666666663,0.2571428571428571,0.2857142857142857,0.12495764259014441,-0.188177239065271,0.1672777911452409,0.027981859410430843,1
6201,21395,21507,147089,27150,44668.4,21507.0,4.66113083152386,2.1319189870249873,51681.16891712106,2670943220.6400003,0.5714285714285714,0.3,0.5384615384615384,0.5037593984962406,0.5454545454545454,0.49182081076817913,0.5384615384615384,4.0494455666698075,-1.975455520457321,0.09831285150400036,0.009665416770847627,62492,3004,5732,3420,155276,45984.8,5732.0,1.9349607806709184,1.567330021769528,59154.80255194839,3499290664.96,0.4117647058823529,0.07407407407407407,0.0,0.42857142857142855,0.55,0.29288204170557114,0.4117647058823529,-2.6044032427674546,-0.4293624061912314,0.21555099585942425,0.04646223181598953,1
147016,152414,10474,413545,48013,154292.4,147016.0,2.3001376689699597,1.4125152127292275,140888.2025105012,19849485606.64,0.4701492537313433,0.5323741007194245,0.5,0.5454545454545454,0.4615384615384615,0.501903272288755,0.5,-2.557943825302364,0.10807035309421864,0.03306491453631535,0.001093288573293838,32967,64953,20778,75373,14307,41675.6,32967.0,-2.5805090064527265,0.4307654955634996,24244.346900669443,587788356.64,0.3,0.44680851063829785,0.0,0.6,0.5,0.3693617021276595,0.44680851063829785,1.2136255658242998,-1.175232270156968,0.20856534236809546,0.04349950203712087,1
112,1740958,1843,99563,1840,368863.2,1843.0,4.937005978282937,2.219247184914825,687103.2006845551,472110808390.9601,0.0,0.5042808219178082,0.25,0.4090909090909091,0.33333333333333326,0.2993410128684101,0.33333333333333326,1.1748658461805608,-1.0014239738001498,0.17160444075874573,0.029448084088121874,446004,8142,48719,20858,17562,108257.0,20858.0,4.869667202329933,2.2012483569892725,169413.6894728404,28700998180.8,0.3717948717948718,0.33333333333333326,0.5584415584415584,0.5454545454545454,0.2549019607843137,0.4127852539617245,0.3717948717948718,-2.4660162928084803,0.15949302541614976,0.11978051037309721,0.014347370665239648,0
24801,27136,35886,11889,37896,27521.6,27136.0,0.26660233759712426,-0.8008481978433932,9268.43996797735,85903979.44,0.4,0.46875,0.6078431372549019,0.4,0.4444444444444444,0.46420751633986923,0.4444444444444444,2.7206779084942214,1.6136344163459082,0.07653445638829925,0.00585752301465248,22621,16433,1328,2739,1518,8927.8,2739.0,-2.0784059881098154,0.8105451980858056,8885.888754649139,78959018.96000001,0.4186046511627907,0.625,0.25,0.0,0.0,0.25872093023255816,0.25,-1.5963884665328685,0.38938761067105887,0.24235191572303305,0.05873445105462412,1
16024,53215,3120,113170,37940,44693.8,37940.0,1.4791040805340359,1.1935412813340758,38360.27348390519,1471510581.76,0.75,0.38095238095238093,0.2,0.47368421052631576,0.4,0.4409273182957393,0.4,1.7847118967790445,0.7969984207540711,0.17883900455877394,0.03198338955157316,248,109337,76201,1720,68680,51237.2,68680.0,-2.3672725546754245,-0.13629183216887886,43254.78229005436,1870976190.9600003,0.0,0.6923076923076923,0.5294117647058824,0.0,0.4444444444444444,0.33323278029160386,0.4444444444444444,-2.685014048855049,-0.2457708824389856,0.2835056233412552,0.08037543846611364,1
47581,33843,14150,6192,89206,38194.4,33843.0,0.7821234926184681,1.0221241522325013,29364.98953924554,862302610.64,0.41666666666666674,0.5319148936170213,0.4444444444444444,0.5,0.46820809248554907,0.47224681944273633,0.46820809248554907,-1.0522217581608508,0.18177781792290157,0.04051901988030718,0.0016417909720607283,49047,25596,1037,1863890,8644,389642.8,25596.0,4.9899570553548855,2.2332825743203117,737307.9318264249,543622986334.16,0.5,0.33333333333333326,0.6666666666666665,0.4876760563380282,0.6666666666666665,0.5308685446009389,0.5,-0.8768109227145828,-0.42397773858507104,0.12547579662374408,0.015744175538363187,0
16002,24214,20033,37459,41894,27920.4,24214.0,-2.4433547626459005,0.40089239840100244,10042.341611397214,100848625.03999999,0.5384615384615384,0.38888888888888895,0.4761904761904761,0.5192307692307693,0.59375,0.5033043345543345,0.5192307692307693,0.7098971450313556,-0.6759547528940801,0.0685509361397532,0.004699230845636521,5565,113695,37585,77862,84905,63922.4,77862.0,-0.9047448068116246,-0.44506301463532993,37976.672932735964,1442227687.0400002,0.5555555555555556,0.42857142857142855,0.35294117647058826,0.5172413793103449,0.4554455445544555,0.46195101689247453,0.4554455445544555,-0.6023475782544665,-0.29229232762166496,0.07051027900988059,0.004971699446051207,1
217148,3595,2309,7871,10710,48326.6,7871.0,4.974691997204293,2.2290287358778573,84464.03354469877,7134172962.639999,0.4740740740740741,0.33333333333333326,0.5,0.42857142857142855,0.375,0.4221957671957671,0.42857142857142855,-1.7798406176340305,-0.251205072832873,0.061497120286960825,0.0037818958035889284,30603,3584,10107,220434,29946,58934.8,29946.0,4.662036322907122,2.140117232835354,81452.92889859763,6634579626.160001,1.0,0.6666666666666665,1.0,0.5255102040816326,0.4745762711864407,0.733350628386948,0.6666666666666665,-3.0021765567905274,0.2898123892767292,0.22663289056707206,0.051362467086786455,0
3002,162362,63726,5567,255,46982.4,5567.0,2.0037516847419763,1.57900801634641,62330.989225585065,3885152217.840001,0.2,0.3680555555555556,0.4084507042253522,0.33333333333333326,0.0,0.2619679186228482,0.33333333333333326,0.7787636528184287,-1.230307885152505,0.14850725836178497,0.022054405786133952,41582,3146,10620,193250,40973,57914.2,40973.0,4.033291213647051,1.9589311970967866,69434.6035645052,4821164172.159998,0.5806451612903226,1.0,0.5,0.375,0.47692307692307695,0.5865136476426799,0.5,3.360513423797947,1.7315461845094695,0.2169046473803784,0.0470476260552063,0
38235,6979,2171,82939,42363,34537.4,38235.0,0.030607131040419233,0.7172394143478882,29067.770479347055,844935280.6400001,0.47945205479452047,0.2777777777777778,0.5,0.5378151260504201,0.33333333333333326,0.42567565839121035,0.47945205479452047,-2.3343705608429346,-0.5854457999137327,0.10138259896021284,0.010278431371927351,1135,16924,119794,15502,161873,63045.6,16924.0,-2.215340779931271,0.7610141578702567,65127.18967251696,4241550834.6399994,1.0,0.43478260869565216,0.42105263157894735,0.3448275862068966,0.5283018867924528,0.5457929426547897,0.43478260869565216,3.801739354515611,1.9029418435797125,0.23446982830318294,0.05497610038452409,0
20261,70711,161389,21254,190822,92887.4,70711.0,-2.688426897138819,0.4164172193065576,70966.73272625703,5036277153.84,0.4705882352941176,0.5681818181818182,0.4749034749034749,0.6666666666666665,0.5075187969924813,0.5375717984077116,0.5075187969924813,0.6932197303399015,1.212272516314742,0.07337541511113442,0.005383951542731293,5196,619722,36713,21892,1195,136943.6,21892.0,4.94493084010697,2.220870064471042,241720.14390745346,58428627970.640015,0.33333333333333326,0.3991477272727273,0.41666666666666674,0.4375,0.0,0.31732954545454545,0.3991477272727273,4.049700212552875,-1.9948714010093849,0.1624544110310727,0.02639143566345271,1
81066,2271,2518,194544,5439,57167.6,5439.0,1.6534338991249307,1.5122231861298465,74992.62941009602,5623894465.839999,0.5714285714285714,0.5,1.0,0.4426229508196721,0.33333333333333326,0.5694769711163152,0.5,2.9946781419521855,1.5967088019335987,0.2289264933507083,0.0524073393578519,28601,82908,46690,5328354,2311,1097772.8,46690.0,4.9969251466717655,2.235210277497808,2115453.0388407493,4475141559540.561,0.48275862068965514,0.43636363636363634,0.42857142857142855,0.5049786628733998,0.4,0.45053446969962396,0.43636363636363634,-1.6427854378162863,0.28330058947245973,0.03805124544145459,0.0014478972796458187,1
38193,5886,70973,66318,118196,59913.2,66318.0,0.40238081847251417,0.18202917784122197,37285.20039586753,1390186168.56,0.5526315789473685,0.05555555555555555,0.4126984126984127,0.0,0.391304347826087,0.28243797900548473,0.391304347826087,-2.5616169699234015,-0.3253759396837722,0.21590326275942354,0.04661421887016468,24370,44799,38970,3432,7002,23714.6,24370.0,-2.669881638673591,-0.005808536377866782,16543.298118573573,273680712.64,0.9166666666666665,0.45833333333333326,0.4772727272727273,0.33333333333333326,0.2,0.47712121212121217,0.45833333333333326,2.307920238168599,1.2878934586274162,0.24125684829724808,0.05820486685032138,0
33949,31712,248540,95822,26528,87310.2,33949.0,3.0952320488297476,1.8004323032449712,84499.17454366048,7140110498.559999,0.5185185185185185,0.41666666666666674,0.4269005847953216,0.49122807017543857,0.5,0.4706627680311891,0.49122807017543857,-2.8091618096390842,-0.4226520573594011,0.0409987446898537,0.001680897066143807,32992,107410,244683,41761,33738,92116.8,41761.0,2.5391214136441285,1.6838864856878897,81178.64276618575,6589972041.360001,0.5254237288135594,0.6666666666666665,0.5081967213114754,0.5434782608695652,0.4857142857142857,0.5458959326751105,0.5254237288135594,3.3417458242783553,1.7388167110800747,0.06333022599853061,0.004010717525024962,0
86516,173,222356,1571,2851,62693.4,2851.0,1.9586659892091252,1.5725939226775976,86354.52871181685,7457104629.040001,0.2631578947368421,0.0,0.49122807017543857,0.5,0.2857142857142857,0.3080200501253133,0.2857142857142857,0.16123824025119404,-0.7807087798788653,0.1831982484391346,0.03356159823116688,73230,44126,42442,4571,86856,50245.0,44126.0,-0.16853898175979376,-0.44915916708118514,28471.455150729475,810623758.4,0.6261682242990654,0.5138888888888888,0.35294117647058826,0.2727272727272727,0.4776119402985074,0.4486675005368645,0.4776119402985074,-1.0212946389459177,-0.06734452371555574,0.12386816371345698,0.01534332198174378,0
4823,10395,335966,60844,22142,86834.0,22142.0,4.499585187261447,2.1082576437566205,126092.04037527507,15899202646.0,0.5,0.32,0.4906832298136646,0.5384615384615384,0.33333333333333326,0.4364956203217073,0.4906832298136646,-3.020783267344183,-0.473164806511156,0.09119192807884631,0.008315967746737478,12307,177968,18853,8618,16725,46894.2,16725.0,4.942139945137493,2.219746394640568,65632.57188744015,4307634492.559999,0.6,0.4177215189873418,0.18181818181818182,0.41666666666666674,0.45454545454545453,0.41415036440352904,0.4177215189873418,2.108458114150321,-0.7455072879328424,0.13429011754103679,0.01803383566918548,1
55390,37034,225025,1547,95285,82856.2,55390.0,2.275707261338095,1.4368135727106002,77242.0804002585,5966338984.5599985,0.4482758620689655,0.6388888888888888,0,1.0,0.5238095238095238,0.5221948549534756,0.5238095238095238,1.3683304544130852,-0.2855508890821525,0.32251181230879156,0.10401386907870121,23587,459474,4073,1730,17320,101236.8,17320.0,4.9588180541144355,2.224607335640287,179302.9946781704,32149563900.559998,0.14285714285714285,0.4802158273381295,0.5,0.16666666666666663,0.4,0.3379479273723878,0.4,-3.061771927801001,-0.41876487452755584,0.15345955414549112,0.023549834758532923,1
7105,26525,47988,4369,45833,26364.0,26525.0,-2.9289360727704286,-0.01392591330303666,18446.432522306313,340270872.8,0.25,0.3846153846153847,0.4,0.375,0.375,0.35692307692307695,0.375,4.475418059546072,-2.0730883968127696,0.05423758822377118,0.0029417159763313622,43298,10083,14805,207697,10848,57346.2,14805.0,4.453723740200225,2.100167565589728,76168.7092693581,5801672271.759999,0.7352941176470589,0.375,0.5714285714285714,0.48484848484848486,0.5,0.5333142347848231,0.5,1.1897285603235979,0.7394718464460117,0.11897120645814226,0.01415414796610591,0
1350,13157,896473,47613,28733,197465.2,28733.0,4.9605247472181775,2.225112884000748,349848.2030483507,122393765176.16,0.33333333333333326,0.42857142857142855,0.42460317460317465,0.4615384615384615,0.5111111111111111,0.4318315018315018,0.42857142857142855,1.3762027697993746,-0.6528276304483349,0.05819368675764212,0.0033865051784465715,16253,257367,70882,1558894,2016209,783921.0,257367.0,-2.513312125469221,0.7021425734957465,835956.3091853545,698822950866.8,0.6470588235294117,0.4130434782608695,0.4489795918367347,0.49925925925925924,0.4339622641509434,0.48846068340744375,0.4489795918367347,2.7410326467323642,1.6645315078318466,0.08424555586589391,0.007097313683153451,0
2296,59155,267264,54905,74290,91582.0,59155.0,3.8169825526987484,1.8202268336824459,91139.32284365514,8306376168.4,0.5,0.5121951219512195,0.3055555555555556,0.45833333333333326,0.5353535353535354,0.46228750923872874,0.5,3.185622698505675,-1.7580936973087868,0.0822583573270506,0.006766437350144738,5261,30500,7726,33293,61016,27559.2,30500.0,-0.12979681188311076,0.6735712523140684,20255.605539208154,410289555.76000005,0.33333333333333326,0.6521739130434783,0.5,0.38888888888888895,0.47368421052631576,0.46961606915840326,0.47368421052631576,0.5091425173341593,0.7041833725683764,0.10895591871006931,0.01187139222195523,1
71490,12530,248727,4637,35474,74571.6,35474.0,3.6552073061529686,1.8906748390582295,90120.1757002282,8121646068.240001,0.49090909090909096,0.5,0.5310734463276836,0.0,0.0,0.3043965074473549,0.49090909090909096,-3.3128003460940296,-0.5953591847505836,0.24889538854740367,0.06194891444016304,704,49433,176904,201600,4885,86705.2,49433.0,-2.9551705499396386,0.47890749640892893,85809.79782146093,7363321402.160001,1.0,0.5757575757575758,0.36363636363636365,0.5474137931034483,0.6666666666666665,0.6306948798328109,0.5757575757575758,1.9066268384597764,0.9963655898873415,0.2092626765998413,0.04379086781772977,0
84315,1932865,80921,44259,3593,429190.6,80921.0,4.97008365814245,2.2275743591430617,752405.9075763826,566114649755.84,0.45263157894736844,0.4798387096774194,0.5128205128205128,0.38095238095238093,0.0,0.3652486364795363,0.45263157894736844,3.9195138585934615,-1.9531662256954638,0.1877217601863236,0.035239459247451595,54930,170605,103116,19066,173893,104322.0,103116.0,-2.3422205940038943,-0.14350505891036813,61551.88017599462,3788633953.2,0.4606741573033708,0.4470588235294118,0.48360655737704916,0.5555555555555556,0.5402298850574713,0.49742499576457166,0.48360655737704916,-2.6531098644277513,0.3530006900211251,0.04310393300311092,0.0018579490403366748,0
277025,8214,3442,5905,106829,80283.0,8214.0,2.1325441015579445,1.6066182406170393,105870.36564213803,11208534321.2,0.48247978436657685,0.3846153846153847,1.0,0.5,0.42708333333333326,0.558835700463059,0.48247978436657685,4.365614930104468,2.0502739010457107,0.2243342191713877,0.05032584189123621,41582,22328,249640,41683,49038,80854.2,41683.0,4.792576145307871,2.173863849457272,84856.25675552746,7200584310.559999,0.5806451612903226,0.6666666666666665,0.37209302325581395,0.6363636363636364,0.4777777777777778,0.5467092530708435,0.5806451612903226,-0.9175140706172842,-0.7397113732689582,0.10846355276108653,0.011764342277557002,1
2830,6403,1193,66906,13781,18222.6,6403.0,4.368849424303659,2.0724595100440237,24724.253684186304,611288720.24,0.33333333333333326,0.5,1.0,0.5316455696202531,0.6,0.5929957805907173,0.5316455696202531,2.640672478647902,1.3391238292259056,0.2216024114561861,0.04910762876319679,25925,6419,87689,29629,70633,44059.0,29629.0,-1.9681999200044242,0.4273449428810852,30211.225834116696,912718166.4,0.5172413793103449,0.25,0.4375,0.5102040816326531,0.2857142857142857,0.4001319493314567,0.4375,-2.855860315035039,-0.3997385620965226,0.11212302891712672,0.012571573613550834,1
350454,71355,403595,871534,204566,380300.8,350454.0,2.0275871161664094,1.2429931998818706,271688.69511807075,73814747054.95999,0.3584905660377358,0.4782608695652174,0.4324324324324324,0.5152284263959391,0.33035714285714285,0.4229538874576935,0.4324324324324324,-2.1968903265533286,-0.09284035223119591,0.06984693628221399,0.004878594508011661,61864,4935,9599,28115,54677,31838.0,28115.0,-2.7425350317617654,0.20612691005606226,23045.111655186225,531077171.2,0.1875,1.0,0.9,0.2352941176470588,0.7,0.6045588235294117,0.7,-2.8901026745982277,-0.2713975303527813,0.3355779242628978,0.11261254325259518,0
3336,16443,323,296,95189,23117.4,3336.0,4.440191773873053,2.0961195258150473,36525.51956427177,1334113579.44,0.5,0.5833333333333334,0.0,0.0,0.5698924731182796,0.3306451612903226,0.5,-3.2731331654763416,-0.5606131733497678,0.2714494779037638,0.07368481905422593,16602,9880,1163,8969,154043,38131.4,9880.0,4.859872172999097,2.196396400376834,58162.29681365756,3382852770.6400003,0.5333333333333333,0.4375,0,0.6666666666666665,0.25,0.37749999999999995,0.4375,-0.2875566461392629,-0.6569110968538675,0.23249253273552198,0.05405277777777776,0
47408,11100,117233,11689,8778,39241.6,11689.0,2.4949914549810277,1.6779689179778607,41541.485060599356,1725694981.0399997,0.4339622641509434,0.6923076923076923,0.5347593582887701,0.5,0.375,0.5072058629494811,0.5,0.9959630023082782,0.8750429351657653,0.10762603937820381,0.011583364352238678,3593,169,5860,68499,18189,19262.0,5860.0,3.807346014922402,1.9408875127137581,25357.867859897055,643021462.4,0.0,0.0,0.0,0.5333333333333333,0.6666666666666665,0.23999999999999994,0.0,-2.8043704474505735,0.6995781251731444,0.2969474326842678,0.08817777777777776,1
